"2020-03-13 00:29:35.271","www.qq.com","lookup","lookup:www.qq.com:undefined:0:undefined","ENOTFOUND"
"2020-03-13 00:34:35.285","api.weixin.qq.com","lookup","lookup:api.weixin.qq.com:undefined:0:undefined","ENOTFOUND"
"2020-03-13 00:34:35.286","www.qq.com","lookup","lookup:www.qq.com:undefined:0:undefined","ENOTFOUND"
"2020-03-13 00:39:35.302","api.weixin.qq.com","lookup","lookup:api.weixin.qq.com:undefined:0:undefined","ENOTFOUND"
"2020-03-13 00:39:35.302","www.qq.com","lookup","lookup:www.qq.com:undefined:0:undefined","ENOTFOUND"
