"2020-03-12 06:35:13.786","$CON","$CON","$CON","1","0","1583966113785"
"2020-03-12 06:36:33.857","$CON","$CON","$CON","2","0","1583966193850"
"2020-03-12 06:36:33.857","$RES","$RES","$RES","1","19","1583966193850"
"2020-03-12 06:36:33.857","127.0.0.1","$ALL","testUrl","1","21","1583966193850"
"2020-03-12 06:36:33.857","$ALL","$ALL","$ALL","1","21","1583966193850"
"2020-03-12 06:38:21.309","$CON","$CON","$CON","1","0","1583966301307"
"2020-03-12 06:40:29.445","$CON","$CON","$CON","1","0","1583966429443"
"2020-03-12 06:43:22.716","$CON","$CON","$CON","1","0","1583966602708"
"2020-03-12 06:46:32.063","$CON","$CON","$CON","1","0","1583966792056"
