"2020-03-13 11:59:51.349","1","0","0","90"
"2020-03-13 12:04:51.479","1","0","0","128"
"2020-03-13 12:09:51.508","1","0","0","21"
"2020-03-13 12:14:51.612","1","0","0","93"
"2020-03-13 12:19:51.613","1","0","0","0"
"2020-03-13 12:24:51.929","1","0","0","310"
"2020-03-13 12:29:51.983","1","0","0","53"
"2020-03-13 12:34:52.075","1","0","0","89"
"2020-03-13 12:39:52.211","1","0","0","123"
"2020-03-13 12:44:52.256","1","0","0","44"
"2020-03-13 12:49:52.356","1","0","0","90"
"2020-03-13 12:54:52.459","1","0","0","90"
