"2020-03-12 15:00:16.255","0","0","0","1583996416254"
"2020-03-12 15:00:46.255","0","0","0","1583996446255"
"2020-03-12 15:01:16.258","0","0","0","1583996476255"
"2020-03-12 15:01:46.255","0","0","0","1583996506255"
"2020-03-12 15:02:16.257","0","0","0","1583996536254"
"2020-03-12 15:03:17.364","1","0","0","1583996597361"
"2020-03-12 15:03:47.363","1","0","0","1583996627362"
"2020-03-12 15:04:17.366","1","0","0","1583996657363"
"2020-03-12 15:04:47.368","0","0","0","1583996687364"
"2020-03-12 15:05:17.378","0","0","0","1583996717370"
"2020-03-12 15:05:47.373","0","0","0","1583996747372"
"2020-03-12 15:06:17.373","0","0","0","1583996777372"
"2020-03-12 15:06:47.373","0","0","0","1583996807371"
"2020-03-12 15:07:17.373","0","0","0","1583996837371"
"2020-03-12 15:07:47.373","0","0","0","1583996867372"
"2020-03-12 15:08:17.373","0","0","0","1583996897371"
"2020-03-12 15:08:47.373","0","0","0","1583996927372"
"2020-03-12 15:09:17.375","0","0","0","1583996957372"
"2020-03-12 15:09:47.375","0","0","0","1583996987374"
"2020-03-12 15:10:17.375","0","0","0","1583997017374"
"2020-03-12 15:11:33.404","0","0","0","1583997093401"
"2020-03-12 15:12:03.402","0","0","0","1583997123401"
"2020-03-12 15:12:33.402","0","0","0","1583997153401"
"2020-03-12 15:13:03.402","0","0","0","1583997183401"
"2020-03-12 15:13:33.403","0","0","0","1583997213401"
"2020-03-12 15:14:03.403","0","0","0","1583997243402"
"2020-03-12 15:14:33.403","0","0","0","1583997273402"
"2020-03-12 15:15:03.405","0","0","0","1583997303402"
"2020-03-12 15:15:33.402","0","0","0","1583997333401"
"2020-03-12 15:16:03.402","0","0","0","1583997363401"
"2020-03-12 15:16:33.404","0","0","0","1583997393402"
"2020-03-12 15:17:03.404","0","0","0","1583997423403"
"2020-03-12 15:17:33.403","0","0","0","1583997453402"
"2020-03-12 15:18:03.404","0","0","0","1583997483403"
"2020-03-12 15:18:33.405","0","0","0","1583997513404"
"2020-03-12 15:19:03.406","0","0","0","1583997543405"
"2020-03-12 15:19:52.107","1","0","0","1583997592104"
"2020-03-12 15:20:22.110","1","0","0","1583997622108"
"2020-03-12 15:20:52.109","1","0","0","1583997652108"
"2020-03-12 15:21:22.110","1","0","0","1583997682108"
"2020-03-12 15:21:52.111","0","0","0","1583997712109"
"2020-03-12 15:22:22.112","0","0","0","1583997742109"
"2020-03-12 15:22:52.112","0","0","0","1583997772110"
"2020-03-12 15:23:22.112","0","0","0","1583997802111"
"2020-03-12 15:23:52.112","0","0","0","1583997832111"
"2020-03-12 15:24:22.113","0","0","0","1583997862112"
"2020-03-12 15:24:52.113","0","0","0","1583997892112"
"2020-03-12 15:25:22.116","0","0","0","1583997922113"
"2020-03-12 15:25:52.118","0","0","0","1583997952113"
"2020-03-12 15:26:22.115","0","0","0","1583997982114"
"2020-03-12 15:26:52.117","0","0","0","1583998012114"
"2020-03-12 15:27:22.116","0","0","0","1583998042115"
"2020-03-12 15:27:52.116","0","0","0","1583998072115"
"2020-03-12 15:28:22.116","0","0","0","1583998102115"
"2020-03-12 15:36:13.577","0","0","0","1583998573558"
"2020-03-12 15:36:43.559","0","0","0","1583998603558"
"2020-03-12 15:37:13.559","0","0","0","1583998633558"
"2020-03-12 15:37:43.559","0","0","0","1583998663557"
"2020-03-12 15:38:13.560","0","0","0","1583998693558"
"2020-03-12 15:38:43.559","0","0","0","1583998723558"
"2020-03-12 15:39:13.560","0","0","0","1583998753559"
"2020-03-12 15:39:43.560","0","0","0","1583998783559"
"2020-03-12 15:40:13.561","0","0","0","1583998813559"
"2020-03-12 15:40:43.560","0","0","0","1583998843559"
"2020-03-12 15:41:13.560","0","0","0","1583998873559"
"2020-03-12 15:41:43.561","0","0","0","1583998903560"
"2020-03-12 15:42:13.563","0","0","0","1583998933560"
"2020-03-12 15:42:43.561","0","0","0","1583998963560"
"2020-03-12 15:43:13.563","0","0","0","1583998993561"
"2020-03-12 15:43:43.562","0","0","0","1583999023561"
"2020-03-12 15:44:13.562","0","0","0","1583999053561"
"2020-03-12 15:44:43.562","0","0","0","1583999083561"
"2020-03-12 15:45:13.564","0","0","0","1583999113561"
"2020-03-12 15:45:43.563","0","0","0","1583999143561"
"2020-03-12 15:46:13.563","0","0","0","1583999173563"
"2020-03-12 15:46:43.563","0","0","0","1583999203562"
"2020-03-12 15:47:13.565","0","0","0","1583999233563"
"2020-03-12 15:47:43.564","0","0","0","1583999263563"
"2020-03-12 15:48:13.565","0","0","0","1583999293564"
"2020-03-12 15:48:43.565","0","0","0","1583999323564"
"2020-03-12 15:49:13.565","0","0","0","1583999353564"
"2020-03-12 15:49:43.566","0","0","0","1583999383566"
"2020-03-12 15:50:13.567","0","0","0","1583999413566"
"2020-03-12 15:50:43.567","0","0","0","1583999443566"
"2020-03-12 15:51:13.567","0","0","0","1583999473567"
"2020-03-12 15:51:43.569","0","0","0","1583999503568"
"2020-03-12 15:52:13.568","0","0","0","1583999533567"
"2020-03-12 15:52:43.568","0","0","0","1583999563567"
"2020-03-12 15:53:13.569","0","0","0","1583999593567"
"2020-03-12 15:53:43.568","0","0","0","1583999623567"
"2020-03-12 15:54:13.569","0","0","0","1583999653568"
"2020-03-12 15:54:43.568","0","0","0","1583999683567"
"2020-03-12 15:55:13.569","0","0","0","1583999713567"
"2020-03-12 15:55:43.568","0","0","0","1583999743567"
"2020-03-12 15:56:13.568","0","0","0","1583999773568"
"2020-03-12 15:56:43.568","0","0","0","1583999803567"
