"2020-03-12 06:10:20.244","0","0","0","1583964620238"
"2020-03-12 06:10:50.244","0","0","0","1583964650242"
"2020-03-12 06:11:20.244","0","0","0","1583964680242"
"2020-03-12 06:11:50.260","0","0","0","1583964710256"
"2020-03-12 06:12:20.273","0","0","0","1583964740258"
"2020-03-12 06:12:50.305","0","0","0","1583964770302"
"2020-03-12 06:13:20.739","0","0","0","1583964800735"
"2020-03-12 06:13:52.327","0","0","0","1583964830779"
"2020-03-12 06:14:20.863","0","0","0","1583964860861"
"2020-03-12 06:14:50.864","0","0","0","1583964890863"
"2020-03-12 06:15:20.865","0","0","0","1583964920864"
"2020-03-12 06:15:50.879","0","0","0","1583964950877"
"2020-03-12 06:16:20.882","0","0","0","1583964980879"
"2020-03-12 06:16:50.888","0","0","0","1583965010887"
"2020-03-12 06:17:20.904","0","0","0","1583965040903"
"2020-03-12 06:17:50.910","0","0","0","1583965070909"
"2020-03-12 06:18:20.923","0","0","0","1583965100921"
"2020-03-12 06:18:50.939","0","0","0","1583965130936"
"2020-03-12 06:19:20.946","0","0","0","1583965160945"
"2020-03-12 06:19:50.986","0","0","0","1583965190985"
"2020-03-12 06:20:20.993","0","0","0","1583965220992"
"2020-03-12 06:20:51.076","0","0","0","1583965251075"
"2020-03-12 06:21:21.078","0","0","0","1583965281076"
"2020-03-12 06:21:51.134","0","0","0","1583965311132"
"2020-03-12 06:22:21.134","0","0","0","1583965341133"
"2020-03-12 06:22:51.143","0","0","0","1583965371141"
"2020-03-12 06:23:21.324","0","0","0","1583965401322"
"2020-03-12 06:23:51.326","0","0","0","1583965431325"
"2020-03-12 06:24:21.340","0","0","0","1583965461339"
"2020-03-12 06:24:51.344","0","0","0","1583965491341"
"2020-03-12 06:25:21.354","0","0","0","1583965521351"
"2020-03-12 06:25:51.354","0","0","0","1583965551352"
"2020-03-12 06:26:21.361","0","0","0","1583965581356"
"2020-03-12 06:26:51.363","0","0","0","1583965611360"
"2020-03-12 06:27:21.375","0","0","0","1583965641373"
"2020-03-12 06:27:51.383","0","0","0","1583965671381"
"2020-03-12 06:28:21.387","0","0","0","1583965701384"
"2020-03-12 06:28:51.398","0","0","0","1583965731396"
"2020-03-12 06:29:21.407","0","0","0","1583965761405"
"2020-03-12 06:29:51.410","0","0","0","1583965791407"
"2020-03-12 06:30:57.537","0","0","0","1583965857530"
"2020-03-12 06:31:27.550","0","0","0","1583965887547"
"2020-03-12 06:31:57.570","0","0","0","1583965917564"
"2020-03-12 06:32:27.577","0","0","0","1583965947572"
"2020-03-12 06:32:57.587","0","0","0","1583965977582"
"2020-03-12 06:33:27.600","0","0","0","1583966007594"
"2020-03-12 06:34:43.791","0","0","0","1583966083785"
"2020-03-12 06:35:13.786","1","0","0","1583966113785"
"2020-03-12 06:35:43.798","1","0","0","1583966143792"
"2020-03-12 06:36:33.856","2","2602","2712","1583966193850"
"2020-03-12 06:37:03.864","2","0","0","1583966223860"
"2020-03-12 06:37:33.876","2","0","0","1583966253871"
"2020-03-12 06:38:21.309","1","0","0","1583966301307"
"2020-03-12 06:38:51.315","1","0","0","1583966331313"
"2020-03-12 06:39:21.328","1","0","0","1583966361327"
"2020-03-12 06:40:29.445","1","0","0","1583966429443"
"2020-03-12 06:40:59.460","1","0","0","1583966459456"
"2020-03-12 06:41:29.463","1","0","0","1583966489459"
"2020-03-12 06:41:59.462","1","0","0","1583966519460"
"2020-03-12 06:42:29.462","0","0","0","1583966549461"
"2020-03-12 06:43:22.715","1","0","0","1583966602708"
"2020-03-12 06:43:52.719","1","0","0","1583966632715"
"2020-03-12 06:44:22.720","1","0","0","1583966662717"
"2020-03-12 06:46:32.063","1","0","0","1583966792056"
"2020-03-12 06:47:02.291","1","0","0","1583966822289"
"2020-03-12 06:47:32.615","0","0","0","1583966852607"
"2020-03-12 06:48:02.949","1","0","0","1583966882697"
"2020-03-12 06:48:32.700","0","0","0","1583966912699"
"2020-03-12 06:49:02.712","0","0","0","1583966942711"
"2020-03-12 06:49:32.778","0","0","0","1583966972776"
"2020-03-12 06:50:03.602","0","0","0","1583967003599"
"2020-03-12 06:50:33.608","0","0","0","1583967033606"
"2020-03-12 06:51:03.621","0","0","0","1583967063618"
"2020-03-12 06:52:04.299","0","0","0","1583967124297"
"2020-03-12 06:52:34.319","0","0","0","1583967154314"
"2020-03-12 06:53:04.332","0","0","0","1583967184329"
"2020-03-12 06:53:34.386","0","0","0","1583967214383"
"2020-03-12 06:54:04.398","0","0","0","1583967244395"
"2020-03-12 06:54:34.453","0","0","0","1583967274449"
"2020-03-12 06:55:04.476","0","0","0","1583967304473"
"2020-03-12 06:55:34.487","0","0","0","1583967334485"
"2020-03-12 06:56:04.496","0","0","0","1583967364495"
"2020-03-12 06:56:34.502","0","0","0","1583967394500"
"2020-03-12 06:57:04.504","0","0","0","1583967424503"
"2020-03-12 06:57:34.572","0","0","0","1583967454518"
"2020-03-12 06:58:04.557","0","0","0","1583967484555"
"2020-03-12 06:58:34.558","0","0","0","1583967514557"
"2020-03-12 06:59:04.573","0","0","0","1583967544571"
"2020-03-12 06:59:34.576","0","0","0","1583967574572"
