"2020-03-12 13:59:47.544","api.weixin.qq.com","lookup","lookup:api.weixin.qq.com:undefined:0:undefined","ENOTFOUND"
"2020-03-12 13:59:47.553","www.qq.com","lookup","lookup:www.qq.com:undefined:0:undefined","ENOTFOUND"
"2020-03-12 14:04:47.556","api.weixin.qq.com","lookup","lookup:api.weixin.qq.com:undefined:0:undefined","ENOTFOUND"
"2020-03-12 14:04:47.557","www.qq.com","lookup","lookup:www.qq.com:undefined:0:undefined","ENOTFOUND"
"2020-03-12 14:09:47.561","api.weixin.qq.com","lookup","lookup:api.weixin.qq.com:undefined:0:undefined","ENOTFOUND"
"2020-03-12 14:09:47.561","www.qq.com","lookup","lookup:www.qq.com:undefined:0:undefined","ENOTFOUND"
"2020-03-12 14:14:47.564","api.weixin.qq.com","lookup","lookup:api.weixin.qq.com:undefined:0:undefined","ENOTFOUND"
"2020-03-12 14:14:47.564","www.qq.com","lookup","lookup:www.qq.com:undefined:0:undefined","ENOTFOUND"
