"2020-03-13 09:59:49.517","1","0","0","88"
"2020-03-13 10:04:49.520","1","0","0","2"
"2020-03-13 10:09:49.608","1","0","0","88"
"2020-03-13 10:14:49.629","1","0","0","20"
"2020-03-13 10:19:49.727","1","0","0","86"
"2020-03-13 10:24:49.730","1","0","0","2"
"2020-03-13 10:29:49.842","1","0","0","107"
"2020-03-13 10:34:49.849","1","0","0","3"
"2020-03-13 10:39:49.999","1","0","0","138"
"2020-03-13 10:44:50.009","1","0","0","1"
"2020-03-13 10:49:50.137","1","0","0","117"
"2020-03-13 10:54:50.145","1","0","0","3"
