"2020-03-12 21:04:16.606","4","0","0","91"
"2020-03-12 21:09:16.777","4","0","0","172"
"2020-03-12 21:14:16.910","4","0","0","132"
"2020-03-12 21:19:17.073","4","0","0","164"
"2020-03-12 21:24:17.287","4","0","0","213"
"2020-03-12 21:29:17.512","4","0","0","213"
"2020-03-12 21:34:17.678","4","0","0","165"
"2020-03-12 21:39:17.853","4","0","0","165"
"2020-03-12 21:44:17.953","4","0","0","91"
"2020-03-12 21:49:18.182","4","0","0","228"
"2020-03-12 21:54:18.293","4","0","0","96"
"2020-03-12 21:59:18.465","4","0","0","167"
